# gapseq version: 1.2 34eb2fd3
# Transporter sequence DB md5sum: b99a77e (2022-11-30)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|C6VJ63|1.A.8.2.4	1.A.8.2.4	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|C6VJ63|1.A.8.2.4	42.797	7.31e-44	154	96	JEMF01000134.1 Cobetia crustatorum strain JO1 contig_134, whole genome shotgun sequence	1949	1254	transporter
gnl|TC-DB|D7V7W8|1.A.8.2.5	1.A.8.2.5	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7V7W8|1.A.8.2.5	42.857	4.12e-36	132	90	JEMF01000134.1 Cobetia crustatorum strain JO1 contig_134, whole genome shotgun sequence	1943	1299	transporter
gnl|TC-DB|D7V8E7|1.A.8.2.6	1.A.8.2.6	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7V8E7|1.A.8.2.6	52.995	1.62e-48	168	89	JEMF01000134.1 Cobetia crustatorum strain JO1 contig_134, whole genome shotgun sequence	1949	1299	transporter
gnl|TC-DB|D7VEY8|1.A.8.2.7	1.A.8.2.7	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VEY8|1.A.8.2.7	35.965	4.71e-38	138	90	JEMF01000134.1 Cobetia crustatorum strain JO1 contig_134, whole genome shotgun sequence	1051	392	transporter
gnl|TC-DB|D7VC84|1.A.8.2.8	1.A.8.2.8	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VC84|1.A.8.2.8	41.202	9.36e-33	122	95	JEMF01000134.1 Cobetia crustatorum strain JO1 contig_134, whole genome shotgun sequence	1940	1254	transporter
gnl|TC-DB|D0JBC9|1.A.8.2.9	1.A.8.2.9	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D0JBC9|1.A.8.2.9	41.224	6.04e-42	149	98	JEMF01000134.1 Cobetia crustatorum strain JO1 contig_134, whole genome shotgun sequence	1943	1248	transporter
gnl|TC-DB|XP_014257049.1|1.A.8.8.27	1.A.8.8.27	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|XP_014257049.1|1.A.8.8.27	25.333	0.017	33.5	75	JEMF01000134.1 Cobetia crustatorum strain JO1 contig_134, whole genome shotgun sequence	1994	1365	transporter
gnl|TC-DB|G9NVB0|1.A.8.9.18	1.A.8.9.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|G9NVB0|1.A.8.9.18	36.735	8.66e-31	119	80	JEMF01000134.1 Cobetia crustatorum strain JO1 contig_134, whole genome shotgun sequence	1940	1245	transporter
gnl|TC-DB|806392255|1.A.8.9.10	1.A.8.9.10	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|806392255|1.A.8.9.10	30.258	4.20e-13	66.6	88	JEMF01000134.1 Cobetia crustatorum strain JO1 contig_134, whole genome shotgun sequence	2015	1245	transporter
gnl|TC-DB|Q8WPZ6|1.A.8.9.13	1.A.8.9.13	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8WPZ6|1.A.8.9.13	27.801	9.72e-18	79.7	93	JEMF01000134.1 Cobetia crustatorum strain JO1 contig_134, whole genome shotgun sequence	1030	353	transporter
gnl|TC-DB|O43315|1.A.8.9.14	1.A.8.9.14	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O43315|1.A.8.9.14	33.574	4.23e-24	99.4	88	JEMF01000134.1 Cobetia crustatorum strain JO1 contig_134, whole genome shotgun sequence	2009	1245	transporter
gnl|TC-DB|ALA27401|1.A.8.9.17	1.A.8.9.17	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|ALA27401|1.A.8.9.17	26.829	3.26e-08	52.0	84	JEMF01000134.1 Cobetia crustatorum strain JO1 contig_134, whole genome shotgun sequence	2009	1245	transporter
gnl|TC-DB|Q388I5|1.A.8.9.19	1.A.8.9.19	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q388I5|1.A.8.9.19	29.435	1.41e-09	56.2	75	JEMF01000134.1 Cobetia crustatorum strain JO1 contig_134, whole genome shotgun sequence	1940	1245	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	34.766	3.03e-25	103	81	JEMF01000134.1 Cobetia crustatorum strain JO1 contig_134, whole genome shotgun sequence	1979	1245	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.21	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	34.766	3.03e-25	103	81	JEMF01000134.1 Cobetia crustatorum strain JO1 contig_134, whole genome shotgun sequence	1979	1245	transporter
gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	1.A.8.9.3	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	29.954	6.80e-20	86.7	76	JEMF01000134.1 Cobetia crustatorum strain JO1 contig_134, whole genome shotgun sequence	1862	1239	transporter
gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	1.A.8.9.3	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	29.954	6.80e-20	86.7	76	JEMF01000134.1 Cobetia crustatorum strain JO1 contig_134, whole genome shotgun sequence	1862	1239	transporter
gnl|TC-DB|O14520|1.A.8.9.6	1.A.8.9.6	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O14520|1.A.8.9.6	30.597	1.83e-08	53.1	76	JEMF01000134.1 Cobetia crustatorum strain JO1 contig_134, whole genome shotgun sequence	2012	1290	transporter
gnl|TC-DB|F6QEC2|1.A.8.9.9	1.A.8.9.9	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|F6QEC2|1.A.8.9.9	33.333	2.62e-18	82.4	81	JEMF01000134.1 Cobetia crustatorum strain JO1 contig_134, whole genome shotgun sequence	1940	1245	transporter
gnl|TC-DB|P06971|1.B.14.1.2	1.B.14.1.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P06971|1.B.14.1.2	39.291	5.78e-129	421	90	JEMF01000039.1 Cobetia crustatorum strain JO1 contig_39, whole genome shotgun sequence	4401	6329	transporter
gnl|TC-DB|P05825|1.B.14.1.22	1.B.14.1.22	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P05825|1.B.14.1.22	27.605	1.68e-43	167	94	JEMF01000044.1 Cobetia crustatorum strain JO1 contig_44, whole genome shotgun sequence	7546	9507	transporter
gnl|TC-DB|Q8EDB6|2.A.102.3.4	2.A.102.3.4	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q8EDB6|2.A.102.3.4	29.508	1.23e-19	85.9	89	JEMF01000081.1 Cobetia crustatorum strain JO1 contig_81, whole genome shotgun sequence	26726	26001	transporter
gnl|TC-DB|P76264|2.A.107.1.1	2.A.107.1.1	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|P76264|2.A.107.1.1	50.000	3.98e-43	150	89	JEMF01000014.1 Cobetia crustatorum strain JO1 contig_14, whole genome shotgun sequence	27010	26507	transporter
gnl|TC-DB|O27840|2.A.107.1.2	2.A.107.1.2	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|O27840|2.A.107.1.2	30.952	4.11e-14	67.0	88	JEMF01000014.1 Cobetia crustatorum strain JO1 contig_14, whole genome shotgun sequence	27010	26507	transporter
gnl|TC-DB|WP_100324686.1|2.A.107.1.4	2.A.107.1.4	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|WP_100324686.1|2.A.107.1.4	29.213	7.64e-09	51.6	93	JEMF01000014.1 Cobetia crustatorum strain JO1 contig_14, whole genome shotgun sequence	26989	26456	transporter
gnl|TC-DB|K3SRD7|2.A.108.2.10	2.A.108.2.10	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|K3SRD7|2.A.108.2.10	52.703	1.71e-43	150	86	JEMF01000081.1 Cobetia crustatorum strain JO1 contig_81, whole genome shotgun sequence	53575	54006	transporter
gnl|TC-DB|K3SRD7|2.A.108.2.10	2.A.108.2.10	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|K3SRD7|2.A.108.2.10	52.703	1.71e-43	150	86	JEMF01000081.1 Cobetia crustatorum strain JO1 contig_81, whole genome shotgun sequence	53575	54006	transporter
gnl|TC-DB|Q8YBL6|2.A.108.2.2	2.A.108.2.2	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q8YBL6|2.A.108.2.2	44.238	1.44e-47	167	96	JEMF01000081.1 Cobetia crustatorum strain JO1 contig_81, whole genome shotgun sequence	54697	55494	transporter
gnl|TC-DB|Q8YBL6|2.A.108.2.2	2.A.108.2.2	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q8YBL6|2.A.108.2.2	44.238	1.44e-47	167	96	JEMF01000081.1 Cobetia crustatorum strain JO1 contig_81, whole genome shotgun sequence	54697	55494	transporter
gnl|TC-DB|P75901|2.A.108.2.3	2.A.108.2.3	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|P75901|2.A.108.2.3	29.365	1.26e-12	65.1	90	JEMF01000081.1 Cobetia crustatorum strain JO1 contig_81, whole genome shotgun sequence	54709	55458	transporter
gnl|TC-DB|P75901|2.A.108.2.3	2.A.108.2.3	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|P75901|2.A.108.2.3	29.365	1.26e-12	65.1	90	JEMF01000081.1 Cobetia crustatorum strain JO1 contig_81, whole genome shotgun sequence	54709	55458	transporter
gnl|TC-DB|Q0P7X0|2.A.108.2.4	2.A.108.2.4	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q0P7X0|2.A.108.2.4	45.714	2.22e-40	142	98	JEMF01000081.1 Cobetia crustatorum strain JO1 contig_81, whole genome shotgun sequence	53521	54012	transporter
gnl|TC-DB|Q0P7X0|2.A.108.2.4	2.A.108.2.4	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q0P7X0|2.A.108.2.4	45.714	2.22e-40	142	98	JEMF01000081.1 Cobetia crustatorum strain JO1 contig_81, whole genome shotgun sequence	53521	54012	transporter
gnl|TC-DB|G7HJF7|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|G7HJF7|2.A.108.2.9	54.217	1.77e-65	218	88	JEMF01000081.1 Cobetia crustatorum strain JO1 contig_81, whole genome shotgun sequence	54697	55434	transporter
gnl|TC-DB|G7HJF7|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|G7HJF7|2.A.108.2.9	54.217	1.77e-65	218	88	JEMF01000081.1 Cobetia crustatorum strain JO1 contig_81, whole genome shotgun sequence	54697	55434	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|E1WAV3|2.A.1.1.120	33.481	7.12e-78	261	95	JEMF01000054.1 Cobetia crustatorum strain JO1 contig_54, whole genome shotgun sequence	15617	14283	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|E1WAV3|2.A.1.1.120	33.481	7.12e-78	261	95	JEMF01000054.1 Cobetia crustatorum strain JO1 contig_54, whole genome shotgun sequence	15617	14283	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|E1WAV3|2.A.1.1.120	33.481	7.12e-78	261	95	JEMF01000054.1 Cobetia crustatorum strain JO1 contig_54, whole genome shotgun sequence	15617	14283	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|E1WAV3|2.A.1.1.120	33.481	7.12e-78	261	95	JEMF01000054.1 Cobetia crustatorum strain JO1 contig_54, whole genome shotgun sequence	15617	14283	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|E1WAV3|2.A.1.1.120	33.481	7.12e-78	261	95	JEMF01000054.1 Cobetia crustatorum strain JO1 contig_54, whole genome shotgun sequence	15617	14283	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|E1WAV3|2.A.1.1.120	33.481	7.12e-78	261	95	JEMF01000054.1 Cobetia crustatorum strain JO1 contig_54, whole genome shotgun sequence	15617	14283	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|E1WAV3|2.A.1.1.120	33.481	7.12e-78	261	95	JEMF01000054.1 Cobetia crustatorum strain JO1 contig_54, whole genome shotgun sequence	15617	14283	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	33.481	7.12e-78	261	95	JEMF01000054.1 Cobetia crustatorum strain JO1 contig_54, whole genome shotgun sequence	15617	14283	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|E1WAV3|2.A.1.1.120	33.481	7.12e-78	261	95	JEMF01000054.1 Cobetia crustatorum strain JO1 contig_54, whole genome shotgun sequence	15617	14283	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|E1WAV3|2.A.1.1.120	33.481	7.12e-78	261	95	JEMF01000054.1 Cobetia crustatorum strain JO1 contig_54, whole genome shotgun sequence	15617	14283	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|E1WAV3|2.A.1.1.120	33.481	7.12e-78	261	95	JEMF01000054.1 Cobetia crustatorum strain JO1 contig_54, whole genome shotgun sequence	15617	14283	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|E1WAV3|2.A.1.1.120	33.481	7.12e-78	261	95	JEMF01000054.1 Cobetia crustatorum strain JO1 contig_54, whole genome shotgun sequence	15617	14283	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|E1WAV3|2.A.1.1.120	33.481	7.12e-78	261	95	JEMF01000054.1 Cobetia crustatorum strain JO1 contig_54, whole genome shotgun sequence	15617	14283	transporter
