# gapseq version: 1.2 34eb2fd3
# Transporter sequence DB md5sum: b99a77e (2022-11-30)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q1D027|1.A.1.24.3	1.A.1.24.3	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q1D027|1.A.1.24.3	51.087	8.69e-78	254	99	JABVXD010000009.1 Cobetia marina strain 402 NODE_9_length_205436_cov_48.3936, whole genome shotgun sequence	15976	16803	transporter
gnl|TC-DB|Q57603|1.A.1.6.1	1.A.1.6.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q57603|1.A.1.6.1	23.418	4.21e-06	43.9	76	JABVXD010000007.1 Cobetia marina strain 402 NODE_7_length_229584_cov_49.8022, whole genome shotgun sequence	42708	42250	transporter
gnl|TC-DB|P77338|1.A.23.1.1	1.A.23.1.1	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P77338|1.A.23.1.1	38.565	0.0	677	97	JABVXD010000002.1 Cobetia marina strain 402 NODE_2_length_415362_cov_44.6934, whole genome shotgun sequence	14255	17551	transporter
gnl|TC-DB|P77338|1.A.23.1.1	1.A.23.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P77338|1.A.23.1.1	38.565	0.0	677	97	JABVXD010000002.1 Cobetia marina strain 402 NODE_2_length_415362_cov_44.6934, whole genome shotgun sequence	14255	17551	transporter
gnl|TC-DB|P75783|1.A.23.3.2	1.A.23.3.2	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P75783|1.A.23.3.2	35.756	3.57e-111	369	92	JABVXD010000004.1 Cobetia marina strain 402 NODE_4_length_308184_cov_50.7839, whole genome shotgun sequence	243262	241211	transporter
gnl|TC-DB|P75783|1.A.23.3.2	1.A.23.3.2	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P75783|1.A.23.3.2	35.756	3.57e-111	369	92	JABVXD010000004.1 Cobetia marina strain 402 NODE_4_length_308184_cov_50.7839, whole genome shotgun sequence	243262	241211	transporter
gnl|TC-DB|P55891|1.A.30.1.7	1.A.30.1.7	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P55891|1.A.30.1.7	61.404	5.47e-113	355	97	JABVXD010000003.1 Cobetia marina strain 402 NODE_3_length_348748_cov_33.6471, whole genome shotgun sequence	294371	293517	transporter
gnl|TC-DB|P0ABU7|1.A.30.2.1	1.A.30.2.1	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P0ABU7|1.A.30.2.1	31.120	2.59e-26	104	90	JABVXD010000003.1 Cobetia marina strain 402 NODE_3_length_348748_cov_33.6471, whole genome shotgun sequence	139780	140442	transporter
gnl|TC-DB|P0ABU9|1.A.30.2.2	1.A.30.2.2	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P0ABU9|1.A.30.2.2	52.074	8.10e-72	234	94	JABVXD010000003.1 Cobetia marina strain 402 NODE_3_length_348748_cov_33.6471, whole genome shotgun sequence	139789	140436	transporter
gnl|TC-DB|Q9PHZ4|1.A.43.1.11	1.A.43.1.1	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|Q9PHZ4|1.A.43.1.11	37.302	3.01e-15	67.8	99	JABVXD010000001.1 Cobetia marina strain 402 NODE_1_length_452776_cov_43.9779, whole genome shotgun sequence	303476	303111	transporter
gnl|TC-DB|Q981D4|1.A.62.3.1	1.A.62.3.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q981D4|1.A.62.3.1	34.375	7.87e-12	60.8	77	JABVXD010000010.1 Cobetia marina strain 402 NODE_10_length_144444_cov_35.6845, whole genome shotgun sequence	4985	5452	transporter
gnl|TC-DB|Q981D4|1.A.62.3.1	1.A.62.3.1	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|Q981D4|1.A.62.3.1	34.375	7.87e-12	60.8	77	JABVXD010000010.1 Cobetia marina strain 402 NODE_10_length_144444_cov_35.6845, whole genome shotgun sequence	4985	5452	transporter
gnl|TC-DB|Q9XG70|1.A.8.10.2	1.A.8.10.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q9XG70|1.A.8.10.2	26.860	2.96e-05	42.0	87	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	30869	31585	transporter
gnl|TC-DB|P25818|1.A.8.10.3	1.A.8.10.3	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P25818|1.A.8.10.3	25.926	3.96e-06	44.7	94	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	30842	31621	transporter
gnl|TC-DB|P0AER0|1.A.8.1.1	1.A.8.1.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P0AER0|1.A.8.1.1	31.641	1.10e-12	65.5	86	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	30926	31621	transporter
gnl|TC-DB|Q8W037|1.A.8.12.4	1.A.8.12.4	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8W037|1.A.8.12.4	25.203	7.85e-06	44.3	80	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	30866	31594	transporter
gnl|TC-DB|Q8Y6Z1|1.A.8.2.11	1.A.8.2.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8Y6Z1|1.A.8.2.11	49.763	4.18e-56	191	76	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	30968	31600	transporter
gnl|TC-DB|ABT13584.1|1.A.8.2.10	1.A.8.2.10	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|ABT13584.1|1.A.8.2.10	36.179	1.43e-24	100	95	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	31849	32514	transporter
gnl|TC-DB|P22094|1.A.8.2.2	1.A.8.2.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P22094|1.A.8.2.2	32.292	2.85e-30	117	98	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	30905	31618	transporter
gnl|TC-DB|P52280|1.A.8.2.3	1.A.8.2.3	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P52280|1.A.8.2.3	32.500	2.54e-26	104	94	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	30911	31594	transporter
gnl|TC-DB|C6VJ63|1.A.8.2.4	1.A.8.2.4	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|C6VJ63|1.A.8.2.4	41.949	1.28e-42	151	96	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	30917	31612	transporter
gnl|TC-DB|D7V7W8|1.A.8.2.5	1.A.8.2.5	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7V7W8|1.A.8.2.5	41.935	3.32e-37	135	90	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	30923	31567	transporter
gnl|TC-DB|D7V8E7|1.A.8.2.6	1.A.8.2.6	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7V8E7|1.A.8.2.6	51.542	1.38e-49	171	92	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	30887	31567	transporter
gnl|TC-DB|D7VEY8|1.A.8.2.7	1.A.8.2.7	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VEY8|1.A.8.2.7	37.118	1.32e-37	137	89	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	30905	31555	transporter
gnl|TC-DB|D7VC84|1.A.8.2.8	1.A.8.2.8	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VC84|1.A.8.2.8	40.678	2.42e-31	118	96	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	30917	31612	transporter
gnl|TC-DB|D0JBC9|1.A.8.2.9	1.A.8.2.9	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D0JBC9|1.A.8.2.9	39.431	8.95e-44	155	98	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	30917	31618	transporter
gnl|TC-DB|XP_014257049.1|1.A.8.8.27	1.A.8.8.27	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|XP_014257049.1|1.A.8.8.27	25.000	0.003	35.8	79	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	30830	31501	transporter
gnl|TC-DB|G9NVB0|1.A.8.9.18	1.A.8.9.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|G9NVB0|1.A.8.9.18	38.367	1.87e-32	124	80	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	30926	31621	transporter
gnl|TC-DB|806392255|1.A.8.9.10	1.A.8.9.10	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|806392255|1.A.8.9.10	30.108	3.88e-14	70.1	88	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	30827	31621	transporter
gnl|TC-DB|Q8WPZ6|1.A.8.9.13	1.A.8.9.13	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8WPZ6|1.A.8.9.13	30.165	1.53e-18	82.0	90	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	31837	32514	transporter
gnl|TC-DB|O43315|1.A.8.9.14	1.A.8.9.14	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O43315|1.A.8.9.14	33.948	2.58e-26	106	87	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	30869	31621	transporter
gnl|TC-DB|Q388I5|1.A.8.9.19	1.A.8.9.19	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q388I5|1.A.8.9.19	27.907	1.61e-10	59.3	79	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	30890	31621	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	34.783	1.42e-25	104	81	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	30890	31621	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.21	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	34.783	1.42e-25	104	81	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	30890	31621	transporter
gnl|TC-DB|F6QEC2|1.A.8.9.9	1.A.8.9.9	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|F6QEC2|1.A.8.9.9	33.333	9.41e-18	80.9	81	JABVXD010000006.1 Cobetia marina strain 402 NODE_6_length_256109_cov_41.8278, whole genome shotgun sequence	30926	31621	transporter
gnl|TC-DB|Q50E47|1.A.98.1.2	1.A.98.1.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q50E47|1.A.98.1.2	32.075	1.5	23.1	91	JABVXD010000005.1 Cobetia marina strain 402 NODE_5_length_302885_cov_48.1136, whole genome shotgun sequence	115564	115454	transporter
gnl|TC-DB|P0C6Q6|1.B.1.1.15	1.B.1.1.15	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P0C6Q6|1.B.1.1.15	24.706	6.3	25.8	90	JABVXD010000002.1 Cobetia marina strain 402 NODE_2_length_415362_cov_44.6934, whole genome shotgun sequence	156541	157506	transporter
gnl|TC-DB|Q8G8W9|1.B.14.1.26	1.B.14.1.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q8G8W9|1.B.14.1.26	35.127	1.07e-114	382	82	JABVXD010000011.1 Cobetia marina strain 402 NODE_11_length_133849_cov_46.8924, whole genome shotgun sequence	85445	83514	transporter
gnl|TC-DB|P05825|1.B.14.1.22	1.B.14.1.22	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P05825|1.B.14.1.22	27.408	8.41e-43	165	94	JABVXD010000016.1 Cobetia marina strain 402 NODE_16_length_104166_cov_36.6405, whole genome shotgun sequence	101503	103464	transporter
gnl|TC-DB|P71470|1.C.29.1.1	1.C.29.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71470|1.C.29.1.1	35.417	0.15	25.8	86	JABVXD010000007.1 Cobetia marina strain 402 NODE_7_length_229584_cov_49.8022, whole genome shotgun sequence	8516	8656	transporter
gnl|TC-DB|P06881|1.C.49.1.2	1.C.49.1.2	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P06881|1.C.49.1.2	26.667	4.1	24.3	80	JABVXD010000009.1 Cobetia marina strain 402 NODE_9_length_205436_cov_48.3936, whole genome shotgun sequence	174069	173779	transporter
gnl|TC-DB|P06881|1.C.49.1.2	1.C.49.1.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P06881|1.C.49.1.2	26.667	4.1	24.3	80	JABVXD010000009.1 Cobetia marina strain 402 NODE_9_length_205436_cov_48.3936, whole genome shotgun sequence	174069	173779	transporter
gnl|TC-DB|P06881|1.C.49.1.2	1.C.49.1.2	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P06881|1.C.49.1.2	26.667	4.1	24.3	80	JABVXD010000009.1 Cobetia marina strain 402 NODE_9_length_205436_cov_48.3936, whole genome shotgun sequence	174069	173779	transporter
gnl|TC-DB|Q8EDB6|2.A.102.3.4	2.A.102.3.4	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q8EDB6|2.A.102.3.4	30.357	6.12e-18	80.9	82	JABVXD010000009.1 Cobetia marina strain 402 NODE_9_length_205436_cov_48.3936, whole genome shotgun sequence	149916	149254	transporter
gnl|TC-DB|P76264|2.A.107.1.1	2.A.107.1.1	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|P76264|2.A.107.1.1	51.497	1.27e-48	166	89	JABVXD010000012.1 Cobetia marina strain 402 NODE_12_length_131526_cov_35.0968, whole genome shotgun sequence	59637	60134	transporter
gnl|TC-DB|O27840|2.A.107.1.2	2.A.107.1.2	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|O27840|2.A.107.1.2	33.735	3.84e-22	90.1	88	JABVXD010000012.1 Cobetia marina strain 402 NODE_12_length_131526_cov_35.0968, whole genome shotgun sequence	59637	60134	transporter
gnl|TC-DB|WP_100324686.1|2.A.107.1.4	2.A.107.1.4	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|WP_100324686.1|2.A.107.1.4	32.402	5.66e-16	72.4	95	JABVXD010000012.1 Cobetia marina strain 402 NODE_12_length_131526_cov_35.0968, whole genome shotgun sequence	59643	60179	transporter
gnl|TC-DB|WP_089030044.1|2.A.107.1.5	2.A.107.1.5	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|WP_089030044.1|2.A.107.1.5	29.143	6.31e-13	63.5	92	JABVXD010000012.1 Cobetia marina strain 402 NODE_12_length_131526_cov_35.0968, whole genome shotgun sequence	59658	60182	transporter
gnl|TC-DB|K3SRD7|2.A.108.2.10	2.A.108.2.10	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|K3SRD7|2.A.108.2.10	50.676	4.76e-42	146	86	JABVXD010000009.1 Cobetia marina strain 402 NODE_9_length_205436_cov_48.3936, whole genome shotgun sequence	177414	177845	transporter
gnl|TC-DB|K3SRD7|2.A.108.2.10	2.A.108.2.10	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|K3SRD7|2.A.108.2.10	50.676	4.76e-42	146	86	JABVXD010000009.1 Cobetia marina strain 402 NODE_9_length_205436_cov_48.3936, whole genome shotgun sequence	177414	177845	transporter
gnl|TC-DB|Q8YBL6|2.A.108.2.2	2.A.108.2.2	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q8YBL6|2.A.108.2.2	45.353	2.17e-49	172	96	JABVXD010000009.1 Cobetia marina strain 402 NODE_9_length_205436_cov_48.3936, whole genome shotgun sequence	178558	179355	transporter
gnl|TC-DB|Q8YBL6|2.A.108.2.2	2.A.108.2.2	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q8YBL6|2.A.108.2.2	45.353	2.17e-49	172	96	JABVXD010000009.1 Cobetia marina strain 402 NODE_9_length_205436_cov_48.3936, whole genome shotgun sequence	178558	179355	transporter
gnl|TC-DB|Q0P7X0|2.A.108.2.4	2.A.108.2.4	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q0P7X0|2.A.108.2.4	46.286	4.92e-39	138	98	JABVXD010000009.1 Cobetia marina strain 402 NODE_9_length_205436_cov_48.3936, whole genome shotgun sequence	177360	177851	transporter
gnl|TC-DB|Q0P7X0|2.A.108.2.4	2.A.108.2.4	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q0P7X0|2.A.108.2.4	46.286	4.92e-39	138	98	JABVXD010000009.1 Cobetia marina strain 402 NODE_9_length_205436_cov_48.3936, whole genome shotgun sequence	177360	177851	transporter
gnl|TC-DB|G7HJF7|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|G7HJF7|2.A.108.2.9	52.555	2.51e-64	215	97	JABVXD010000009.1 Cobetia marina strain 402 NODE_9_length_205436_cov_48.3936, whole genome shotgun sequence	178558	179370	transporter
gnl|TC-DB|G7HJF7|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|G7HJF7|2.A.108.2.9	52.555	2.51e-64	215	97	JABVXD010000009.1 Cobetia marina strain 402 NODE_9_length_205436_cov_48.3936, whole genome shotgun sequence	178558	179370	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.096	1.12e-67	232	99	JABVXD010000010.1 Cobetia marina strain 402 NODE_10_length_144444_cov_35.6845, whole genome shotgun sequence	100581	99253	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.096	1.12e-67	232	99	JABVXD010000010.1 Cobetia marina strain 402 NODE_10_length_144444_cov_35.6845, whole genome shotgun sequence	100581	99253	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.096	1.12e-67	232	99	JABVXD010000010.1 Cobetia marina strain 402 NODE_10_length_144444_cov_35.6845, whole genome shotgun sequence	100581	99253	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.096	1.12e-67	232	99	JABVXD010000010.1 Cobetia marina strain 402 NODE_10_length_144444_cov_35.6845, whole genome shotgun sequence	100581	99253	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.096	1.12e-67	232	99	JABVXD010000010.1 Cobetia marina strain 402 NODE_10_length_144444_cov_35.6845, whole genome shotgun sequence	100581	99253	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.096	1.12e-67	232	99	JABVXD010000010.1 Cobetia marina strain 402 NODE_10_length_144444_cov_35.6845, whole genome shotgun sequence	100581	99253	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.096	1.12e-67	232	99	JABVXD010000010.1 Cobetia marina strain 402 NODE_10_length_144444_cov_35.6845, whole genome shotgun sequence	100581	99253	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.096	1.12e-67	232	99	JABVXD010000010.1 Cobetia marina strain 402 NODE_10_length_144444_cov_35.6845, whole genome shotgun sequence	100581	99253	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.096	1.12e-67	232	99	JABVXD010000010.1 Cobetia marina strain 402 NODE_10_length_144444_cov_35.6845, whole genome shotgun sequence	100581	99253	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.096	1.12e-67	232	99	JABVXD010000010.1 Cobetia marina strain 402 NODE_10_length_144444_cov_35.6845, whole genome shotgun sequence	100581	99253	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.096	1.12e-67	232	99	JABVXD010000010.1 Cobetia marina strain 402 NODE_10_length_144444_cov_35.6845, whole genome shotgun sequence	100581	99253	transporter
