# gapseq version: 1.2 34eb2fd3
# Transporter sequence DB md5sum: b99a77e (2022-11-30)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q1D027|1.A.1.24.3	1.A.1.24.3	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q1D027|1.A.1.24.3	51.894	4.47e-77	252	96	JARWKV010000006.1 Cobetia litoralis strain NRIC 0814 NODE_6_length_349063_cov_68.275713, whole genome shotgun sequence	91365	90574	transporter
gnl|TC-DB|Q57603|1.A.1.6.1	1.A.1.6.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q57603|1.A.1.6.1	24.227	1.47e-06	45.4	87	JARWKV010000006.1 Cobetia litoralis strain NRIC 0814 NODE_6_length_349063_cov_68.275713, whole genome shotgun sequence	91332	90757	transporter
gnl|TC-DB|P77338|1.A.23.1.1	1.A.23.1.1	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P77338|1.A.23.1.1	38.475	0.0	682	97	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	159175	162471	transporter
gnl|TC-DB|P77338|1.A.23.1.1	1.A.23.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P77338|1.A.23.1.1	38.475	0.0	682	97	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	159175	162471	transporter
gnl|TC-DB|P75783|1.A.23.3.2	1.A.23.3.2	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P75783|1.A.23.3.2	35.756	1.21e-109	365	92	JARWKV010000005.1 Cobetia litoralis strain NRIC 0814 NODE_5_length_361530_cov_69.859431, whole genome shotgun sequence	297338	295287	transporter
gnl|TC-DB|P75783|1.A.23.3.2	1.A.23.3.2	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P75783|1.A.23.3.2	35.756	1.21e-109	365	92	JARWKV010000005.1 Cobetia litoralis strain NRIC 0814 NODE_5_length_361530_cov_69.859431, whole genome shotgun sequence	297338	295287	transporter
gnl|TC-DB|P0AEB5|1.A.23.4.3	1.A.23.4.3	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P0AEB5|1.A.23.4.3	45.603	1.47e-72	242	86	JARWKV010000001.1 Cobetia litoralis strain NRIC 0814 NODE_1_length_1313308_cov_68.868562, whole genome shotgun sequence	997492	996596	transporter
gnl|TC-DB|P55891|1.A.30.1.7	1.A.30.1.7	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P55891|1.A.30.1.7	61.404	7.00e-113	355	97	JARWKV010000003.1 Cobetia litoralis strain NRIC 0814 NODE_3_length_404007_cov_66.848856, whole genome shotgun sequence	174383	175237	transporter
gnl|TC-DB|P0ABU7|1.A.30.2.1	1.A.30.2.1	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P0ABU7|1.A.30.2.1	31.120	2.16e-26	104	90	JARWKV010000003.1 Cobetia litoralis strain NRIC 0814 NODE_3_length_404007_cov_66.848856, whole genome shotgun sequence	330055	329393	transporter
gnl|TC-DB|P0ABU9|1.A.30.2.2	1.A.30.2.2	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P0ABU9|1.A.30.2.2	52.074	1.10e-71	234	94	JARWKV010000003.1 Cobetia litoralis strain NRIC 0814 NODE_3_length_404007_cov_66.848856, whole genome shotgun sequence	330046	329399	transporter
gnl|TC-DB|Q981D4|1.A.62.3.1	1.A.62.3.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q981D4|1.A.62.3.1	34.375	7.03e-12	61.2	77	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	1083772	1084239	transporter
gnl|TC-DB|Q981D4|1.A.62.3.1	1.A.62.3.1	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|Q981D4|1.A.62.3.1	34.375	7.03e-12	61.2	77	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	1083772	1084239	transporter
gnl|TC-DB|Q9XG70|1.A.8.10.2	1.A.8.10.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q9XG70|1.A.8.10.2	27.273	5.77e-06	44.3	87	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	592156	592872	transporter
gnl|TC-DB|P25818|1.A.8.10.3	1.A.8.10.3	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P25818|1.A.8.10.3	26.296	1.02e-06	47.0	94	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	592129	592908	transporter
gnl|TC-DB|P0AER0|1.A.8.1.1	1.A.8.1.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P0AER0|1.A.8.1.1	32.400	2.36e-15	73.6	86	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	593152	593838	transporter
gnl|TC-DB|Q8W037|1.A.8.12.4	1.A.8.12.4	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8W037|1.A.8.12.4	24.797	1.90e-05	43.5	80	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	592153	592881	transporter
gnl|TC-DB|Q8Y6Z1|1.A.8.2.11	1.A.8.2.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8Y6Z1|1.A.8.2.11	49.289	1.64e-55	189	76	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	592255	592887	transporter
gnl|TC-DB|ABT13584.1|1.A.8.2.10	1.A.8.2.10	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|ABT13584.1|1.A.8.2.10	35.769	3.24e-26	105	95	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	593137	593844	transporter
gnl|TC-DB|P22094|1.A.8.2.2	1.A.8.2.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P22094|1.A.8.2.2	31.944	9.43e-30	116	99	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	592192	592905	transporter
gnl|TC-DB|P52280|1.A.8.2.3	1.A.8.2.3	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P52280|1.A.8.2.3	32.083	1.75e-25	102	94	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	592198	592881	transporter
gnl|TC-DB|C6VJ63|1.A.8.2.4	1.A.8.2.4	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|C6VJ63|1.A.8.2.4	41.453	3.93e-43	152	96	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	593143	593826	transporter
gnl|TC-DB|D7V7W8|1.A.8.2.5	1.A.8.2.5	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7V7W8|1.A.8.2.5	42.396	8.36e-38	137	90	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	592210	592854	transporter
gnl|TC-DB|D7V8E7|1.A.8.2.6	1.A.8.2.6	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7V8E7|1.A.8.2.6	51.982	1.91e-50	174	92	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	592174	592854	transporter
gnl|TC-DB|D7VEY8|1.A.8.2.7	1.A.8.2.7	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VEY8|1.A.8.2.7	37.118	9.99e-37	135	89	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	592192	592842	transporter
gnl|TC-DB|D7VC84|1.A.8.2.8	1.A.8.2.8	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VC84|1.A.8.2.8	38.235	4.77e-32	120	97	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	593152	593847	transporter
gnl|TC-DB|D0JBC9|1.A.8.2.9	1.A.8.2.9	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D0JBC9|1.A.8.2.9	39.024	2.78e-43	153	98	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	592204	592905	transporter
gnl|TC-DB|G9NVB0|1.A.8.9.18	1.A.8.9.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|G9NVB0|1.A.8.9.18	37.959	2.24e-32	124	80	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	592213	592908	transporter
gnl|TC-DB|806392255|1.A.8.9.10	1.A.8.9.10	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|806392255|1.A.8.9.10	30.488	2.77e-13	67.8	81	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	592213	592908	transporter
gnl|TC-DB|Q8WPZ6|1.A.8.9.13	1.A.8.9.13	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8WPZ6|1.A.8.9.13	30.488	6.25e-19	83.6	90	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	593125	593820	transporter
gnl|TC-DB|O43315|1.A.8.9.14	1.A.8.9.14	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O43315|1.A.8.9.14	32.215	6.37e-27	108	95	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	592156	592989	transporter
gnl|TC-DB|ALA27401|1.A.8.9.17	1.A.8.9.17	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|ALA27401|1.A.8.9.17	28.058	6.32e-11	60.8	81	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	593077	593832	transporter
gnl|TC-DB|Q388I5|1.A.8.9.19	1.A.8.9.19	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q388I5|1.A.8.9.19	26.510	8.17e-12	63.5	91	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	593053	593847	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	34.387	1.17e-24	101	81	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	592177	592908	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.21	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	34.387	1.17e-24	101	81	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	592177	592908	transporter
gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	1.A.8.9.3	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	30.909	4.97e-22	93.2	77	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	593230	593862	transporter
gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	1.A.8.9.3	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	30.909	4.97e-22	93.2	77	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	593230	593862	transporter
gnl|TC-DB|F6QEC2|1.A.8.9.9	1.A.8.9.9	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|F6QEC2|1.A.8.9.9	34.553	9.79e-18	80.9	81	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	592213	592908	transporter
gnl|TC-DB|Q50E47|1.A.98.1.2	1.A.98.1.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q50E47|1.A.98.1.2	35.849	3.8	22.3	84	JARWKV010000007.1 Cobetia litoralis strain NRIC 0814 NODE_7_length_230444_cov_68.390787, whole genome shotgun sequence	205346	205498	transporter
gnl|TC-DB|P0C6Q6|1.B.1.1.15	1.B.1.1.15	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P0C6Q6|1.B.1.1.15	25.352	5.1	26.6	90	JARWKV010000002.1 Cobetia litoralis strain NRIC 0814 NODE_2_length_1128575_cov_68.620567, whole genome shotgun sequence	303558	304580	transporter
gnl|TC-DB|P06971|1.B.14.1.2	1.B.14.1.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P06971|1.B.14.1.2	38.450	1.88e-123	405	90	JARWKV010000006.1 Cobetia litoralis strain NRIC 0814 NODE_6_length_349063_cov_68.275713, whole genome shotgun sequence	193991	192036	transporter
gnl|TC-DB|P05825|1.B.14.1.22	1.B.14.1.22	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P05825|1.B.14.1.22	31.533	4.14e-60	218	90	JARWKV010000003.1 Cobetia litoralis strain NRIC 0814 NODE_3_length_404007_cov_66.848856, whole genome shotgun sequence	138397	136649	transporter
gnl|TC-DB|P71470|1.C.29.1.1	1.C.29.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71470|1.C.29.1.1	35.417	0.38	25.0	86	JARWKV010000007.1 Cobetia litoralis strain NRIC 0814 NODE_7_length_230444_cov_68.390787, whole genome shotgun sequence	222245	222105	transporter
gnl|TC-DB|Q8EDB6|2.A.102.3.4	2.A.102.3.4	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q8EDB6|2.A.102.3.4	30.357	3.79e-18	81.6	82	JARWKV010000008.1 Cobetia litoralis strain NRIC 0814 NODE_8_length_127888_cov_67.267936, whole genome shotgun sequence	85419	86081	transporter
gnl|TC-DB|P76264|2.A.107.1.1	2.A.107.1.1	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|P76264|2.A.107.1.1	51.497	5.80e-45	155	89	JARWKV010000001.1 Cobetia litoralis strain NRIC 0814 NODE_1_length_1313308_cov_68.868562, whole genome shotgun sequence	137338	137835	transporter
gnl|TC-DB|O27840|2.A.107.1.2	2.A.107.1.2	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|O27840|2.A.107.1.2	33.735	7.45e-18	77.8	88	JARWKV010000001.1 Cobetia litoralis strain NRIC 0814 NODE_1_length_1313308_cov_68.868562, whole genome shotgun sequence	137338	137835	transporter
gnl|TC-DB|WP_100324686.1|2.A.107.1.4	2.A.107.1.4	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|WP_100324686.1|2.A.107.1.4	31.844	2.56e-11	58.9	95	JARWKV010000004.1 Cobetia litoralis strain NRIC 0814 NODE_4_length_387196_cov_69.434235, whole genome shotgun sequence	250162	249626	transporter
gnl|TC-DB|K3SRD7|2.A.108.2.10	2.A.108.2.10	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|K3SRD7|2.A.108.2.10	51.351	8.78e-43	149	86	JARWKV010000008.1 Cobetia litoralis strain NRIC 0814 NODE_8_length_127888_cov_67.267936, whole genome shotgun sequence	57825	57394	transporter
gnl|TC-DB|K3SRD7|2.A.108.2.10	2.A.108.2.10	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|K3SRD7|2.A.108.2.10	51.351	8.78e-43	149	86	JARWKV010000008.1 Cobetia litoralis strain NRIC 0814 NODE_8_length_127888_cov_67.267936, whole genome shotgun sequence	57825	57394	transporter
gnl|TC-DB|Q8YBL6|2.A.108.2.2	2.A.108.2.2	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q8YBL6|2.A.108.2.2	44.981	7.65e-49	171	96	JARWKV010000008.1 Cobetia litoralis strain NRIC 0814 NODE_8_length_127888_cov_67.267936, whole genome shotgun sequence	56681	55884	transporter
gnl|TC-DB|Q8YBL6|2.A.108.2.2	2.A.108.2.2	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q8YBL6|2.A.108.2.2	44.981	7.65e-49	171	96	JARWKV010000008.1 Cobetia litoralis strain NRIC 0814 NODE_8_length_127888_cov_67.267936, whole genome shotgun sequence	56681	55884	transporter
gnl|TC-DB|Q0P7X0|2.A.108.2.4	2.A.108.2.4	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q0P7X0|2.A.108.2.4	47.429	2.47e-40	142	98	JARWKV010000008.1 Cobetia litoralis strain NRIC 0814 NODE_8_length_127888_cov_67.267936, whole genome shotgun sequence	57879	57388	transporter
gnl|TC-DB|Q0P7X0|2.A.108.2.4	2.A.108.2.4	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q0P7X0|2.A.108.2.4	47.429	2.47e-40	142	98	JARWKV010000008.1 Cobetia litoralis strain NRIC 0814 NODE_8_length_127888_cov_67.267936, whole genome shotgun sequence	57879	57388	transporter
gnl|TC-DB|G7HJF7|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|G7HJF7|2.A.108.2.9	52.555	2.02e-64	216	97	JARWKV010000008.1 Cobetia litoralis strain NRIC 0814 NODE_8_length_127888_cov_67.267936, whole genome shotgun sequence	56681	55869	transporter
gnl|TC-DB|G7HJF7|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|G7HJF7|2.A.108.2.9	52.555	2.02e-64	216	97	JARWKV010000008.1 Cobetia litoralis strain NRIC 0814 NODE_8_length_127888_cov_67.267936, whole genome shotgun sequence	56681	55869	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.104	3.53e-68	234	99	JARWKV010000003.1 Cobetia litoralis strain NRIC 0814 NODE_3_length_404007_cov_66.848856, whole genome shotgun sequence	71111	69783	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.104	3.53e-68	234	99	JARWKV010000003.1 Cobetia litoralis strain NRIC 0814 NODE_3_length_404007_cov_66.848856, whole genome shotgun sequence	71111	69783	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.104	3.53e-68	234	99	JARWKV010000003.1 Cobetia litoralis strain NRIC 0814 NODE_3_length_404007_cov_66.848856, whole genome shotgun sequence	71111	69783	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.104	3.53e-68	234	99	JARWKV010000003.1 Cobetia litoralis strain NRIC 0814 NODE_3_length_404007_cov_66.848856, whole genome shotgun sequence	71111	69783	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.104	3.53e-68	234	99	JARWKV010000003.1 Cobetia litoralis strain NRIC 0814 NODE_3_length_404007_cov_66.848856, whole genome shotgun sequence	71111	69783	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.104	3.53e-68	234	99	JARWKV010000003.1 Cobetia litoralis strain NRIC 0814 NODE_3_length_404007_cov_66.848856, whole genome shotgun sequence	71111	69783	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.104	3.53e-68	234	99	JARWKV010000003.1 Cobetia litoralis strain NRIC 0814 NODE_3_length_404007_cov_66.848856, whole genome shotgun sequence	71111	69783	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.104	3.53e-68	234	99	JARWKV010000003.1 Cobetia litoralis strain NRIC 0814 NODE_3_length_404007_cov_66.848856, whole genome shotgun sequence	71111	69783	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.104	3.53e-68	234	99	JARWKV010000003.1 Cobetia litoralis strain NRIC 0814 NODE_3_length_404007_cov_66.848856, whole genome shotgun sequence	71111	69783	transporter
